,hostname,status,mass,mass_med,mass_minus,mass_plus,axis,axis_med,axis_minus,axis_plus,per,per_med,per_minus,per_plus,e,e_med,e_minus,e_plus
0,145675,K,4.910310615432672,4.930008993325356,4.787920849398795,5.071053820491394,2.8570708891837286,2.85699673476134,2.81643936404158,2.8964200786692658,1766.4300293408883,1766.351437682412,1765.7097238632755,1766.9927852368876,0.3663520757068024,0.36635608209095627,0.3628693415984713,0.3697732322239739
1,145675,C,5.930103720552072,6.186677454154405,5.341437741585088,7.168676434287031,15.947416232161787,17.505125482694414,13.998808320646367,23.071286779578642,23294.339956990698,26801.405919262066,19175.274377341964,40530.007385648685,0.4279513296933648,0.4657018234172533,0.3624074638645877,0.5742898898098944
2,145675,A,0.26080351134846924,0.2422325513008201,0.2035521526692748,0.2822050185327763,4.524018995654288,4.467741133824865,4.2831889267161465,4.597320072967452,3519.666742951632,3464.7592075702714,3253.642335085364,3575.955082923695,0.6341814030041422,0.5233022699194019,0.2497408147793624,0.6717725944119362
3,1461,K,0.020355486105051973,0.020305874664331112,0.017841436602649245,0.022745029639878702,0.06431328214689319,0.06430763264312718,0.06288137161548313,0.06568805857629723,5.77124194946737,5.771286672981386,5.7709871968034365,5.771589994142477,0.20571353928276692,0.1066611052356076,0.03231942053574796,0.2224431561582232
4,1461,K,0.02658499660091852,0.025502195557353897,0.022322743423058646,0.028717553192770987,0.11335949877747788,0.113343866861131,0.11082942239161933,0.11577741662638985,13.505328319649706,13.504245030393045,13.502012732867765,13.506274094397535,0.14623099698155018,0.09967267599042767,0.029295614114093718,0.2080989914052539
5,1461,N,0.03700344690712934,0.0372906608789524,0.031728117233966346,0.04303345839157045,0.34879902587714284,0.3488724571602721,0.3411276209141105,0.3563641722199298,72.89221812048831,72.91856432420093,72.85881608332875,72.99049716045974,0.4342272214024945,0.2697867471995056,0.08780856684427372,0.472890004416219
6,146233,A,0.3607402185371542,0.3479371978738045,0.30820883408533545,0.3873230764421992,3.5087806033143507,3.5307016096001047,3.4594401562860275,3.605375316120413,2396.8076103626418,2415.479619551945,2378.552462613713,2465.947414882105,0.42427044349211385,0.3578666961470236,0.24312772406023875,0.4573593612272424
7,155358,K,0.8138858572038226,0.8650331039063712,0.798673089949121,0.9604231858233327,0.6100341783391893,0.6101537290634163,0.6033414145168725,0.6168295412362769,194.48797913662293,194.54022181299905,194.41516321503056,194.66599026563333,0.2344800609838392,0.22099247324723612,0.20052458354078906,0.2416659368349584
8,155358,K,0.6778619281956003,0.6773374272331156,0.6499763738722221,0.7052337106437371,0.9684562115081304,0.9679197831755332,0.9570100632170104,0.9786674900967216,389.02856874697403,388.6958303744738,387.6797544087007,389.7397264924052,0.20926695574286525,0.16913695289908026,0.058789886345429476,0.2587768770036555
9,69830,K,0.03225611367907651,0.031559537087262945,0.029455798758582237,0.03371042572439666,0.07934805462176439,0.07935107102573427,0.07821855812162855,0.08045287192632783,8.669960492481247,8.669949896511579,8.669373980631821,8.670528494507632,0.14780627918196934,0.1356585067314235,0.07802243761983688,0.1905298912952721
10,69830,K,0.03002915007165825,0.02970008414064353,0.026808255894263014,0.03272321075497303,0.18797512893215748,0.18799292718010585,0.1853109128511995,0.19060445114826488,31.61282302934641,31.61545654815189,31.60023152495068,31.63119562082425,0.11142279575595504,0.09353768641111856,0.028948048237805123,0.1863152556976541
11,69830,N,0.05197005306787652,0.05353968446019661,0.04585747585348423,0.06127310223478581,0.9910531702129848,0.9931558127819397,0.9773995349754372,1.0086195575177237,382.69970346251336,383.9286744358576,379.99857218231006,387.90390335545237,0.2426471261353064,0.1739931193877888,0.053630220947515496,0.3366571935501111
12,69830,K,0.04305058713879649,0.042732112360554686,0.0366525531357885,0.04896083331186071,0.6443743356765221,0.6446594405035295,0.6353421506130813,0.6537382735521534,200.6411671016987,200.75375153717164,200.09267877722718,201.43962927927086,0.3340610288951112,0.20700331954913773,0.0675899680971458,0.3783636848624558
13,102195,K,0.472139523976565,0.4705731813567149,0.44546874188857066,0.4956735650373215,0.04898500583941607,0.048980684846161235,0.04830531273961693,0.04964484508653752,4.11337817463495,4.113355682149825,4.113268386082175,4.11343919675378,0.07265289142458431,0.04836373019742842,0.015099605497903203,0.09844307351605563
14,104067,K,0.20572199849645292,0.20252568936197424,0.1846419184085607,0.2205151676820228,0.2674040516746519,0.2673974068470131,0.2639292432125926,0.27077820965484545,55.84899388554029,55.84655655550458,55.8151929336895,55.876306218981895,0.26267446408838296,0.2354687583415213,0.14314273947331296,0.3241159856136505
15,104304,K,90.70109189121632,123.91127455416976,112.27417561790605,134.5634644214532,13.815738293695116,22.931504084494254,18.53894575074083,28.29867296561337,18306.527245542173,39176.601161373575,28513.19821880273,53654.86900922547,0.2730079866576431,0.4640289601828057,0.3767149743853807,0.5460998673061336
16,10476,N,0.05341491063835472,0.0573921599871132,0.0491566188666296,0.06599615183111354,0.9238626512569192,0.9338909684705592,0.9209624029620674,0.946415287767223,354.3738295117017,360.7443077812309,359.9654866519803,361.14219877103096,0.5070898292840729,0.7659647687219984,0.6660243365102604,0.8224003928938975
17,10697,K,6.209812973645747,6.207705242848759,5.869960544509484,6.538030844168109,2.122787300953232,2.1230292089004585,2.0654012587397848,2.1778596410673448,1075.7389218052474,1075.7203528899972,1075.063773993528,1076.3860129974066,0.1007735523481413,0.1005408122051158,0.09221119215783392,0.10856641667545172
18,107148,K,0.2056860698557216,0.20188316231126185,0.18225357149157093,0.2222650709147304,0.3713126059270179,0.3713407476477609,0.3636242331544746,0.3787856380490573,77.21552725214315,77.21342730428849,77.17882781179047,77.24709814285914,0.1349126909561982,0.11834552587379032,0.04244479211042348,0.20284932041113607
19,10790,S,276.57099045683736,283.44019971125107,263.33879644427685,310.7078780477613,1.5414071848003492,1.5413411413075564,1.5164155160281745,1.565450692738679,694.2661212837778,694.2380451484198,694.0924417229597,694.3887344688434,0.8435850262438053,0.8472590390825794,0.836582944166116,0.8608894557799062
20,108874,K,1.3338001508468214,1.3323508429650686,1.2823189061985578,1.3826555451658689,1.057443532505208,1.0575286051866786,1.0399404498422944,1.074486072641286,395.36195286183687,395.350596021205,395.1223525094849,395.5775082365944,0.14127185385105825,0.1428046996062332,0.1258667433792828,0.15941402067900845
21,108874,K,1.1545365291722116,1.1511916840261305,1.097786864097919,1.2054130953242406,2.844539424101308,2.8444138694392014,2.796023255038264,2.891213226574123,1744.3234975202586,1743.8408551443292,1734.3311766445972,1753.2646968018348,0.261228551588023,0.2626298161916311,0.230616728845728,0.2947457189581469
22,111031,C,12.056604317901993,32.914010036070664,17.629905198326014,57.2840299150931,12.811619290263545,24.715374293648125,17.29792099521719,33.58395030418994,15653.195868843059,42001.7866397106,24594.65035477888,66414.42519434907,0.16384221562497742,0.32611345799681435,0.15441352116565008,0.4651215793189507
23,112914,S,221.2733670148247,221.29179465130542,216.0326208591566,226.40005221926373,1.3821479308540774,1.3822167865394843,1.3640594745230212,1.399669915639723,709.5346317551331,709.5350466452278,709.4983385160565,709.5718071249617,0.3241682100262233,0.3241662731033155,0.3238024787231249,0.3245264670689405
24,114174,S,738.4120176658208,-868.7758826158231,-1047.9881498256425,2973.959446448783,26.06912578304161,58.21275518213014,33.449768240337754,96.50831935562671,49104.14491960703,163881.1225714798,71425.86908813035,349933.07226864103,0.4819389546398714,0.5919686036403187,0.4150468629660808,0.7376358022995124
25,114729,K,0.867742980465067,0.8550269533481651,0.8007908118109821,0.9098271733600428,2.049309087937925,2.048711816018935,2.015026450703897,2.08113908472163,1133.0621544920875,1132.6925649934306,1129.093910151188,1136.1979601277192,0.10721058448856136,0.09788958813754406,0.047764387131659744,0.14738933490769987
26,114762,K,10.656444390412355,10.654064720498793,10.39082631452678,10.916351796199733,0.34558476356511864,0.3455665510950283,0.3412627459440581,0.3497817750076907,83.91755924587396,83.91752841845252,83.91655644333602,83.91852594183405,0.3439351745162892,0.3439182552476471,0.34272918281137343,0.3451192094919068
27,114783,K,1.0394800016992822,1.0387732022480056,1.006035126624525,1.0715410617158594,1.164339516307555,1.1643551068300877,1.1489947049869629,1.1792404363465718,492.492466244227,492.4898093863176,492.14757549922854,492.84106574253957,0.13380306696176206,0.13297566047004938,0.1161306021038468,0.149534979333733
28,114783,K,0.6357779393991155,0.6397283955480932,0.5924645941729109,0.6874320525533238,4.959465082863498,4.98184687458631,4.8648108236343806,5.114643595250397,4329.446637269324,4358.684203176204,4230.940284446098,4510.225377087672,0.11461349196954485,0.101066043212755,0.04360078069089096,0.16289350893869828
29,115617,K,0.04978312765658239,0.048999088119057774,0.04534640459906386,0.05271576545970578,0.21491658448649265,0.21492028665991011,0.21182230110819544,0.21792354506403336,38.08960125830535,38.092179078629286,38.08255736604147,38.10157471032022,0.06585293324344323,0.05452591015672903,0.01647444711760511,0.11274208112558515
30,115617,K,0.01798836551113407,0.017222411443111492,0.015466399523549541,0.019052402487889947,0.04953520380868538,0.04953385800759079,0.04882060375571283,0.050226497267214856,4.214756242164343,4.214762802501955,4.214602059530827,4.214925505185419,0.21238309975016206,0.1913178681876153,0.0881162675058261,0.2907518040531526
31,115617,K,0.03364828783768425,0.03201087378651521,0.027397611001561944,0.036745239097352105,0.3851858505140727,0.3853001247986007,0.37973519963739066,0.3907101764992713,91.39175541814558,91.43259263418322,91.3144044648224,91.55727164852341,0.12899262547569254,0.13549186060375348,0.040383273879759735,0.2802827416940402
32,116321,S,50.662192348452166,130.5501485865003,74.56984481534721,226.26722167253533,7.726526611759193,16.282146490106125,8.735236038518758,33.47913731641709,6550.797692018319,20057.41301488258,7879.896861628351,59098.77824053965,0.10780132481255053,0.6416579183082917,0.3082831857452419,0.8254048755993655
33,117176,K,7.036392404174702,7.037310702116507,6.597939468672321,7.463600314120978,0.4699188033050754,0.4699026299526168,0.4550154979249375,0.4839347054477724,116.69344667025652,116.69344951034714,116.69249869647751,116.69440555276206,0.3988436281060455,0.39928388650030455,0.3980944555437512,0.4004726956650301
34,117207,K,1.9021564331958056,1.899466817805516,1.8118679818335617,1.9881246907298773,3.773840807166192,3.7734694119913352,3.698398064438559,3.8463688266066436,2614.48212776595,2614.4857731558604,2599.997817160276,2628.7742839201983,0.14437917384131296,0.14019631365079666,0.11351177204015525,0.1663990916545529
35,120136,K,4.260164944860247,4.258039636942852,4.1375692219932265,4.377547196578028,0.0486950142197194,0.04869492825388658,0.048023633813232235,0.049348448567720415,3.3124537496738964,3.3124539294323725,3.3124491531090365,3.3124587084467723,0.0132533810340492,0.013396486658615822,0.005585752721077945,0.021595195660283745
36,120136,S,138.2608972234077,124.05581515211195,76.97175509336034,221.4217048301949,22.329764666096587,18.22994793592018,14.316499891901596,35.392300470242965,32527.395981484267,23997.48294271332,16712.226455979842,64899.072941015525,0.8829977587953315,0.8834549834934863,0.7695101486399722,0.9559083053044086
37,122064,A,0.1036557849273734,0.09988030621172274,0.08006638628932125,0.1228803842396407,3.887790661986779,3.96935738708673,3.7406223344484335,4.2631513010270385,3107.961719846497,3203.382885754292,2936.8052180024,3549.475740240949,0.3586122471965758,0.40818557565887176,0.17477310226105958,0.7749895744434093
38,12661,K,2.3851399501762733,2.385802583775325,2.2639147700670983,2.50473354763832,0.8428582152849179,0.8429247476356289,0.8211754195649879,0.8635474037067823,262.36369258159493,262.36150946534906,262.3436898599454,262.3791547486313,0.3594987606811448,0.3603699972813389,0.3559426820035362,0.36494927299882735
39,12661,K,1.951275636261048,1.9505063074988005,1.848600208932777,2.0500372034457306,2.9262332260192725,2.9262206298876583,2.8506796243938464,2.99778609728944,1697.209109718179,1697.0159042453624,1694.7571438648306,1699.2455972535085,0.027618910772300442,0.02474441660082316,0.0125728913555452,0.03662845164300532
40,126614,K,0.3835768160338196,0.3880254312296122,0.3432294242403941,0.4368436304603267,2.4006336958026204,2.4046976895113605,2.3344141872084383,2.4712436444126804,1256.53055494611,1259.8954081574616,1252.368852565582,1267.4601783003136,0.493805670478321,0.5365530337758868,0.4643244792713402,0.6082035715605041
41,126614,A,0.587784069680102,1.1537828832045272,0.7337863301701211,2.6636857046958657,7.169811522284207,13.312445786010025,7.706230982708052,31.022032903401517,6485.535130095112,16420.010475677525,7217.4580067944535,58479.102983997596,0.20949358427377165,0.59317929342967,0.2593666536260936,0.8196415645048718
42,128311,K,3.2821962777889246,3.2510812703835428,3.126141446596669,3.379486703009308,1.7448343749019375,1.7448716731757017,1.7222152894309657,1.767030929363962,917.4315006453467,917.5943465650487,915.6388886444059,919.5551257492813,0.20407220226247155,0.1946280773537381,0.13911685393292444,0.2400408450780085
43,128311,K,2.052006994722277,1.993447458487029,1.8414223393236169,2.1473487847138406,1.0906794166980571,1.090401811987729,1.076220048651804,1.104188744241741,453.4067806417236,453.2962414686077,452.5939689818952,453.99093407125986,0.2830850024021928,0.2861334554049643,0.2458865380942465,0.326608088727301
44,130322,K,1.147623816245895,1.1464313826595731,1.1062594592030972,1.1868753742352705,0.092810075546436,0.09281125921779486,0.0915257932910896,0.09406396802741013,10.708673924642746,10.708671257659255,10.708502067645858,10.708837272786862,0.010074213208397421,0.014626191018264678,0.004357007535836643,0.03060959553648013
45,1326,,0.023393588449370787,0.02323241204928705,0.02133575103570785,0.02514376982648485,0.08390011194655711,0.08389992342488402,0.0829424982589961,0.08483615837311828,11.442918887312706,11.442896258761929,11.441577415079093,11.444204341960075,0.00522624995814951,0.06887595451671916,0.020620114191904675,0.14024546843210592
46,134987,K,1.6816762654374988,1.6803643275753093,1.5923056281050323,1.7658059294580108,0.8312728014009995,0.8313608132114858,0.8095938004336707,0.8518379608700622,258.2466502187408,258.2480960207652,258.205671289731,258.29117005911985,0.2275474592165037,0.2277732610988453,0.2196519391456349,0.23560784082207084
47,134987,K,0.9536094283432728,0.9515996284798568,0.8754602765549324,1.0324595412853903,6.722455390059463,6.756414605108706,6.542676915488317,6.972130864987268,5938.9713999405,5980.288257226702,5823.006122239878,6161.814672465074,0.1572840715165694,0.14094094610231514,0.0845422801470115,0.19456852556535786
48,136713,A,0.2754638994180059,0.27786072726172856,0.2326674338784288,0.3248076686182009,3.6122895777608215,3.6337075643555528,3.510281055762736,3.769494373874784,2702.179910191616,2724.925096203253,2600.201513737895,2871.2305995917436,0.6408472142828334,0.3822360766347528,0.15597286966100146,0.6355704485322103
49,136925,C,0.9457993269002476,1.0058896075577857,0.8234075290702754,1.6568742235186888,4.980119766331579,5.307152881703535,5.013891232120106,5.595018095744718,4363.6477155835355,4803.87060630257,4419.4523545847915,5183.052633231984,0.7123265635146455,0.38905980997609785,0.0932758021655058,0.7684422504424948
50,13931,K,1.929908888720853,1.9203650957553764,1.8260118662729907,2.015329306536579,5.316782493457809,5.318679558286615,5.198691920073536,5.4369328785084186,4419.945159896663,4422.270757138011,4368.75716759932,4479.765658293993,0.029663669782668437,0.0236580709748289,0.007070361328225091,0.04894115068175756
51,139323,A,0.2866480387804789,0.2544085989735972,0.20189873874261974,0.3100366298638145,4.249047244143136,4.265945481112369,4.160025471661393,4.3877445714668974,3343.9806775485586,3362.210564019846,3257.424560025642,3491.1499883610218,0.4916867963139946,0.4542744442763685,0.3153329409728933,0.5749549340412565
52,141004,C,0.04440592596879355,0.043572630662131726,0.03874125713994751,0.04847025424260672,0.123547846292517,0.12355789104480636,0.12079673387211752,0.1261866511010305,15.508198205756244,15.5079410483832,15.50610374417597,15.509656902086947,0.1875233675791351,0.1708332364830915,0.06611595907462915,0.27978578677129223
53,141399,K,1.3724267711021567,1.370679213231289,1.2969609633818735,1.4423593589325596,0.7041012179612293,0.7040597654709367,0.6850414995613441,0.7220113050489049,201.78937780085047,201.78238180634497,201.71594973828167,201.84768585042562,0.04666141254461506,0.04570056895028167,0.03787653408340126,0.05351550424829832
54,141399,K,1.2533534152771315,1.2589124798226248,1.1852664947499696,1.3309258334313891,2.139954372360767,2.1419115811061884,2.0837182988443126,2.1968391195109955,1069.1839436202595,1070.8333030423673,1065.7922339168842,1075.6969979554847,0.03701546058305587,0.035906738015613435,0.021423377938450668,0.05029531202887333
55,141399,K,0.4691559086344639,0.4682887598235845,0.44205126415252416,0.494284976076495,0.4241778032585747,0.4241676341431313,0.4127097445908564,0.43497496968361016,94.35557506203823,94.35619412788765,94.32216050400152,94.38974193538012,0.06252172381676525,0.059787891937516074,0.0432789550501836,0.07656629200413731
56,141399,K,0.6583730438881858,0.6725623369336955,0.6190935416532458,0.7279110577810393,4.4095222476503135,4.444473008868954,4.287869365666294,4.601720269562586,3162.5177014873652,3203.2813698074183,3090.241106681195,3318.6653908681874,0.08227515899629388,0.06607993685500667,0.01997448071493969,0.14478724350107552
57,142229,S,234.820838669601,707.5068397632596,339.4243745148604,1314.5221950249088,13.628901230441745,24.46909969056303,16.09354120294955,37.09515345731893,17880.034895445515,43038.63578371847,22962.86809140645,80296.30021522219,0.483839142186905,0.6370921730788064,0.5222940650881195,0.7364103890037201
58,142267,S,140.12495006200925,140.13254876822074,136.46058716967622,143.74427529209532,0.4904936383100512,0.4905069152009982,0.4836779701713178,0.497125529621238,138.57926082527229,138.57922847117595,138.57872750360264,138.57968527897853,0.5475474646345599,0.5475277820933766,0.5472622368966713,0.5478031639042639
59,143761,K,1.0482020892834625,1.0481433906019209,1.0161738961645397,1.0798254954196191,0.2203494385896632,0.22035097091748607,0.21699420374593348,0.22363038093854454,39.84348027507738,39.84358887372644,39.84290572740579,39.84425574944221,0.03423370376224457,0.034336622770651554,0.030785365285016318,0.0378803566913149
60,143761,K,0.0891723884608879,0.08895133018754439,0.0832169228848285,0.0947976649457655,0.4141180619229544,0.4140833443229379,0.40776813140700907,0.4202654345047765,102.65393535573669,102.6439175707714,102.5643674987966,102.72027463535841,0.05857321431000667,0.04799212614234752,0.014407990337316743,0.10212685592470744
61,14412,N,0.05623076670019063,0.07755167772791581,0.05472134959304144,0.13401783748467713,0.9013585166796478,0.9054047404471912,0.8928509800182323,0.9176831554641618,359.8790979981779,362.4676345025602,359.81256923172486,364.65300307357114,0.34624170084656025,0.2058216415926276,0.058214440346093466,0.4926513831013046
62,144579,N,0.0578229526142329,0.05837971534386264,0.05135237252771874,0.06559029750597316,0.5552367118522834,0.5551589084180321,0.5478135169415164,0.5621927319296615,182.73407418939945,182.6905292113293,182.5302265975283,182.81621072428104,0.6706942267625609,0.6312110802798057,0.5389872090545496,0.7072961264851566
63,145934,S,86.24445506784967,-1120.7307993888016,-1807.853428425336,1963.0556382654665,25.381679418402594,,,,38579.49727476565,340871.06404045306,169587.70163662973,614120.4407031408,0.024262049154029405,0.21767353281789176,0.06563937593644502,0.42109004234670777
64,145934,K,1.7767067912722008,,,,4.395684193781474,,,,2780.454272942679,2775.3611982982184,2732.033985662586,2820.869071960044,0.055271018975690686,0.056661434263908975,0.016917384623274998,0.1193764006983046
65,154345,K,1.1150519847697618,1.1194736787328579,1.0758037010412873,1.1637014769636396,4.125547609958226,4.1253039565759,4.061937384147104,4.187812771416622,3267.374434623712,3267.9152299711077,3239.952461500353,3295.6177734824078,0.028497176648957456,0.021703233246380904,0.006510413956361057,0.04404029932175926
66,156279,K,9.506420202613876,9.508474876976454,9.221314022180307,9.78883046378931,0.5040345701205781,0.5040538209833181,0.4963922677151305,0.5114298986823814,133.3943814758982,133.39522978925527,133.38658444923848,133.40386102883656,0.6476545734063021,0.6476159293033322,0.646862016814459,0.6483625224122662
67,156279,K,9.425567553900168,9.43005199680684,9.139319556100062,9.716254174629556,5.440113555634851,5.442410570039412,5.355572830117655,5.527254768771007,4729.976672355252,4733.072933254347,4696.592533393032,4770.1950734121165,0.25730454672343633,0.25751382515708554,0.25170494916687525,0.2632782413486543
68,156668,C,0.09918795218648274,0.09631625222287846,0.08785244644320751,0.10497463118946038,1.5598969119665411,1.5604746365017492,1.539494448817145,1.5809608771224062,811.4588919214192,811.8436010647748,806.9870638200313,816.8606054616299,0.1610536936825258,0.115431366005014,0.03865042938791791,0.2063399074823441
69,156668,K,0.016361782263117526,0.016114816845319322,0.014741240357646773,0.01750696623582484,0.049900960319875766,0.04990087868463952,0.049260582992098366,0.05052349642800033,4.642864737158405,4.642832752128533,4.642607627378061,4.643049415303443,0.2818453998085074,0.2610300779647899,0.1839519503747936,0.3397581944418987
70,156668,N,0.04354194139733917,0.04324129611846228,0.03692941750505992,0.04986529837916337,0.8938217356256988,0.892608899765397,0.8809891554992205,0.9039540158120152,351.9646471854255,351.3594167708667,350.07146643535583,352.4264378775772,0.508771236181602,0.4557101810317506,0.3414124670877627,0.5633402797906502
71,157338,C,124.41692384866465,146.25873620518746,99.5820385245738,199.96447387322846,17.5437072850461,24.32815827552539,17.27764008190392,33.414174422048944,27030.398707515084,44181.818062973376,26447.880659783168,71035.05444940004,0.6054538112197402,0.6809551645651223,0.6103238128526342,0.7486106602765562
72,158633,K,0.07709305391836432,0.07590690101262294,0.06766482108735114,0.08456125037017291,0.9107487991178518,0.9107106504625448,0.8983672734411137,0.9226630019005948,368.51426191655946,368.4315004440345,367.09240137166887,369.77875485516654,0.1937431379666285,0.18937580617759545,0.10410819669089012,0.2779339041392798
73,159062,S,29.909742983708334,259.19003043858254,44.5379213790644,825.6000005832242,17.969802405325765,57.096979144255286,32.50679179539003,87.38009152032906,31866.837888070917,180541.83623493122,77547.95861231009,341434.63448170904,0.2650087630067871,0.3174432459352804,0.10245141496458857,0.6421344014896944
74,159868,K,1.3235707190661952,2.1745157872999004,0.9823710860767912,9.53421450277516,0.7481025346936359,0.7479070667506874,0.7194340693311037,0.7743733021676753,227.96552202666808,227.84160709013332,227.39723692688545,228.37534347663242,0.19752135652987907,0.4448692298013343,0.10289194924307556,0.8560723889767574
75,16141,K,0.2513260289188292,0.2498738358035657,0.2313749679253903,0.26901077584227645,0.36013292242455563,0.36017065781700874,0.3509934143608808,0.36898131124840816,75.45433497962016,75.45484253199506,75.43678090395126,75.47315080202917,0.1978529642095728,0.1953649774233029,0.14495976405071914,0.2451471128880703
